domain,legitimacy_score,total_occurrences,in_spam,in_ham,sources,category
swin.edu.au,75,1,0,1,urls,legitimate
it.ca,75,1,0,1,,legitimate
af.mil,75,1,0,1,urls,legitimate
sdw.st,75,4,0,4,urls,legitimate
democracy.org.hk,75,1,0,1,urls,legitimate
techcentralstation.be,75,1,0,1,urls,legitimate
grida.no,75,1,0,1,urls,legitimate
greenend.org.uk,75,1,0,1,urls,legitimate
http:,75,1,0,1,urls,legitimate
explorer.ms=,75,1,0,1,urls,legitimate
explorer.msn.com<,75,1,0,1,urls,legitimate
www.digitaltransactionsforum.com<,75,2,0,2,urls,legitimate
hyperion.co.uk,75,3,0,3,urls,legitimate
www.chyp.com<,75,2,0,2,urls,legitimate
theage.com.au,75,2,0,2,urls,legitimate
news.com.au,75,5,0,5,urls,legitimate
domain.tld,75,1,0,1,,legitimate
priv.at,75,5,0,5,from,legitimate
triumf.ca,75,7,0,7,"from, urls",legitimate
kanga.nu,75,3,0,3,"from, urls",legitimate
uni.de,75,1,0,1,from,legitimate
shaw.ca,75,3,0,3,from,legitimate
nixia.no,75,12,0,12,urls,legitimate
freshrpms.neton,75,1,0,1,,legitimate
leenx.co.za,75,2,0,2,from,legitimate
southborough.ma.us,75,1,0,1,from,legitimate
surf.to,75,1,0,1,urls,legitimate
vibe.at,75,1,0,1,urls,legitimate
newtech.fi,75,4,0,4,from,legitimate
192.35.44.8,75,1,0,1,urls,legitimate
mdbcomunicacao.com.br,75,1,0,1,from,legitimate
rug.ac.be,75,8,0,8,"from, urls",legitimate
impression.nu,75,1,0,1,from,legitimate
terenet.com.br,75,2,0,2,from,legitimate
wexoe.dk,75,1,0,1,from,legitimate
startechgroup.co.uk,75,4,0,4,from,legitimate
roe.ch,75,1,0,1,,legitimate
hispalinux.es,75,1,0,1,from,legitimate
onlinehome.de,75,2,0,2,from,legitimate
univ-nantes.fr,75,3,0,3,from,legitimate
unet.net.ph,75,1,0,1,from,legitimate
unipi.it,75,1,0,1,urls,legitimate
penguin.it,75,1,0,1,,legitimate
eclipsys.qc.ca,75,2,0,2,from,legitimate
algroup.co.uk,75,1,0,1,from,legitimate
python.ca,75,5,0,5,from,legitimate
interlink.com.au,75,11,0,11,from,legitimate
www.grisoft.com<,75,1,0,1,urls,legitimate
dorfam.ca,75,1,0,1,from,legitimate
kics.bc.ca,75,1,0,1,urls,legitimate
shu.ac.uk,75,1,0,1,from,legitimate
www.constantcontact.com),75,1,0,1,,legitimate
wistaria.co.uk,75,1,0,1,,legitimate
reynolds.net.au,75,1,0,1,urls,legitimate
thebachchoir.org.uk,75,2,0,2,,legitimate
qmul.ac.uk,75,2,0,2,from,legitimate
websitemanagers.com.au,75,1,0,1,from,legitimate
chiu.bz,75,3,0,3,from,legitimate
ttu.ee,75,2,0,2,from,legitimate
unex.es,75,1,0,1,,legitimate
co-ver.it,75,2,0,2,"from, urls",legitimate
ncc.cc.nm.us,75,2,0,2,from,legitimate
ispras.ru,75,1,0,1,from,legitimate
crestech.ca,75,2,0,2,,legitimate
gerg.ca,75,7,0,7,urls,legitimate
python.orgon,75,1,0,1,,legitimate
io.dk,75,1,0,1,,legitimate
bricolage.cc,75,1,0,1,urls,legitimate
dave.org.uk,75,3,0,3,,legitimate
www.laughline.com),75,1,0,1,,legitimate
www.araycomedy.com),75,1,0,1,,legitimate
spame-diot.dk,75,1,0,1,,legitimate
yp.to,75,1,0,1,urls,legitimate
eldred.cc,75,2,0,2,urls,legitimate
hixie.ch,75,4,0,4,urls,legitimate
eveningnews24.co.uk,75,1,0,1,urls,legitimate
mfd-consult.dk,75,1,0,1,urls,legitimate
venere.it,75,1,0,1,urls,legitimate
uber.nu,75,1,0,1,urls,legitimate
localhost,75,1,0,1,urls,legitimate
contenu.nu,75,1,0,1,urls,legitimate
wildpalm.co.uk,75,1,0,1,urls,legitimate
provenio.ws,75,30,0,30,urls,legitimate
tvcd.biz,75,5,0,5,urls,legitimate
4team.biz,75,30,0,30,urls,legitimate
sulaco.co.za,75,1,0,1,urls,legitimate
ummail4.united=,75,9,0,9,urls,legitimate
umm=,75,9,0,9,urls,legitimate
ummail4.unitedm=,75,9,0,9,urls,legitimate
www.comics.com=,75,1,0,1,urls,legitimate
ummail4=,75,9,0,9,urls,legitimate
ummail4.=,75,9,0,9,urls,legitimate
www.flow=,75,9,0,9,urls,legitimate
ad.doublec=,75,9,0,9,urls,legitimate
www.c=,75,9,0,9,urls,legitimate
www.comic=,75,9,0,9,urls,legitimate
ummail4.unitedmedi=,75,9,0,9,urls,legitimate
www.co=,75,9,0,9,urls,legitimate
www.comics=,75,9,0,9,urls,legitimate
www.comi=,75,9,0,9,urls,legitimate
clickthru.online=,75,6,0,6,urls,legitimate
www.zdnet.co=,75,6,0,6,urls,legitimate
clickthru.online.com=,75,6,0,6,urls,legitimate
clickthru.=,75,7,0,7,urls,legitimate
www.zdnet.com=,75,6,0,6,urls,legitimate
c=,75,8,0,8,urls,legitimate
clickthru.on=,75,6,0,6,urls,legitimate
zzzason.or,75,6,0,6,,legitimate
clickthru.onlin=,75,8,0,8,urls,legitimate
www.kare.com<,75,1,0,1,urls,legitimate
bitcom.ch,75,1,0,1,urls,legitimate
cnet.comhttp:,75,1,0,1,urls,legitimate
clickthr=,75,2,0,2,urls,legitimate
clickthru.o=,75,1,0,1,urls,legitimate
www.zdne=,75,2,0,2,urls,legitimate
www.zd=,75,2,0,2,urls,legitimate
clickth=,75,2,0,2,urls,legitimate
home.cnet.com=,75,1,0,1,urls,legitimate
www.cnet.co=,75,2,0,2,urls,legitimate
home.cnet.c=,75,1,0,1,urls,legitimate
home=,75,2,0,2,urls,legitimate
cl=,75,2,0,2,urls,legitimate
www.zdn=,75,2,0,2,urls,legitimate
www.zdnet=,75,2,0,2,urls,legitimate
www.zdnet.=,75,3,0,3,urls,legitimate
cli=,75,3,0,3,urls,legitimate
www.voltexx.com<,75,4,0,4,urls,legitimate
www.opalis.com<,75,1,0,1,urls,legitimate
home.cn=,75,2,0,2,urls,legitimate
clickthru.onl=,75,3,0,3,urls,legitimate
clickthru.online.=,75,3,0,3,urls,legitimate
nl.com.com=,75,2,0,2,urls,legitimate
techupdate.zdne=,75,1,0,1,urls,legitimate
clickt=,75,3,0,3,urls,legitimate
clickthru.online.co=,75,2,0,2,urls,legitimate
clickthru.onli=,75,1,0,1,urls,legitimate
vector.co.jp,75,1,0,1,urls,legitimate
prv.pl,75,1,0,1,urls,legitimate
www.glitschka.com<,75,2,0,2,urls,legitimate
www.canonresellers.com<,75,1,0,1,urls,legitimate
www.fightcloud.com<,75,1,0,1,urls,legitimate
genie.it,75,1,0,1,urls,legitimate
ins.de,75,1,0,1,urls,legitimate
ic.ac.uk,75,1,0,1,urls,legitimate
bigpond.net.au,75,1,0,1,urls,legitimate
www,75,1,0,1,urls,legitimate
markus-bader.de,75,1,0,1,urls,legitimate
www.email911.com<,75,1,0,1,urls,legitimate
ubique.ch,75,1,0,1,urls,legitimate
click=,75,1,0,1,urls,legitimate
clickthru=,75,1,0,1,urls,legitimate
techupdate.zdnet.co=,75,1,0,1,urls,legitimate
commercialbreaksandbeats.co.uk,75,1,0,1,urls,legitimate
www.mexp.dk<,75,1,0,1,urls,legitimate
mexp.dk,75,1,0,1,urls,legitimate
www.gartner.com),75,1,0,1,,legitimate
ruhr-uni-bochum.de,75,7,0,7,,legitimate
securityrisk.co.uk,75,1,0,1,from,legitimate
yourwindow.to,75,1,0,1,urls,legitimate
jobfair24.de,75,2,0,2,"from, urls",legitimate
pull.xmr3.c=,75,1,0,1,urls,legitimate
gmx.de,75,1,0,1,,legitimate
cyberport.de,75,1,0,1,urls,legitimate
xpedite.de,75,1,0,1,urls,legitimate
f2m.xpedite.de<br,75,1,0,1,urls,legitimate
www&#46;aib&#46;ie,75,1,0,1,urls,legitimate
www&#46;aibgroup&#46;com,75,1,0,1,urls,legitimate
194&#46;69&#46;198&#46;130,75,1,0,1,urls,legitimate
buy4now.ie,75,1,0,1,"from, urls",legitimate
194.69.198.130,75,1,0,1,urls,legitimate
zzzason.o,75,1,0,1,urls,legitimate
www&#46;buy4now&#46;ie,75,1,0,1,urls,legitimate
aib.ie,75,1,0,1,urls,legitimate
telegraph.co.uk,75,1,0,1,urls,legitimate
yle.fi,75,1,0,1,urls,legitimate
canoe.ca,75,1,0,1,urls,legitimate
spectator.co.uk,75,1,0,1,urls,legitimate
radiobremen.de,75,1,0,1,urls,legitimate
athensnews.gr,75,1,0,1,urls,legitimate
chinadaily.com.cn,75,1,0,1,urls,legitimate
ahram.org.eg,75,1,0,1,urls,legitimate
thisisoxfordshire.co.uk,75,1,0,1,urls,legitimate
japantimes.co.jp,75,1,0,1,urls,legitimate
primarytrade.co.uk,75,1,0,1,urls,legitimate
ryanair.ie,75,1,0,1,,legitimate
cesnet.cz,75,1,0,1,urls,legitimate
e-matters.de,75,1,0,1,urls,legitimate
thebrainstrust.co.uk,75,1,0,1,urls,legitimate
girlskissing.co.uk,75,1,0,1,urls,legitimate
doyourecall.co.uk,75,1,0,1,urls,legitimate
martian.fm,75,1,0,1,urls,legitimate
unibe.ch,75,1,0,1,urls,legitimate
ica.org.uk,75,1,0,1,urls,legitimate
darpa.mil,75,1,0,1,urls,legitimate
%7bsburke%7d%20%7bat%7d%20%7bcpan.org%7d,75,1,0,1,,legitimate
omaha.ne.us,75,1,0,1,urls,legitimate
63.147.65.2,75,1,0,1,urls,legitimate
www.berkshireeagle.comhttp:,75,1,0,1,urls,legitimate
www.berkshire,75,1,0,1,urls,legitimate
cisco.com.au,75,1,0,1,urls,legitimate
optusnet.com.au,75,1,0,1,from,legitimate
globalnet.co.uk,75,1,0,1,urls,legitimate
ima.st,75,1,0,1,urls,legitimate
akerman.ca,75,1,0,1,urls,legitimate
thenewforum.ca,75,1,0,1,urls,legitimate
zeli.co.uk,75,1,0,1,urls,legitimate
herrie.be,75,1,0,1,urls,legitimate
erratic.nu,75,1,0,1,urls,legitimate
demmer.nl,75,1,0,1,urls,legitimate
torres.name,75,1,0,1,urls,legitimate
beem.us,75,1,0,1,urls,legitimate
landrum.cx,75,1,0,1,urls,legitimate
blogs.it,75,1,0,1,urls,legitimate
bare-foot.co.nz,75,1,0,1,urls,legitimate
ath.cx,75,1,0,1,urls,legitimate
middernacht.be,75,1,0,1,urls,legitimate
davidcrow.ca,75,1,0,1,urls,legitimate
marquis-kyle.com.au,75,1,0,1,urls,legitimate
visualnet.com.mx,75,1,0,1,urls,legitimate
boogaloo.be,75,1,0,1,urls,legitimate
webfroot.co.nz,75,1,0,1,urls,legitimate
them.ws,75,1,0,1,urls,legitimate
majid.info,75,1,0,1,urls,legitimate
seasonschange.us,75,1,0,1,urls,legitimate
usask.ca,75,1,0,1,urls,legitimate
66.221.71.120,75,1,0,1,urls,legitimate
8legs.nu,75,1,0,1,urls,legitimate
doppelganger.nu,75,1,0,1,urls,legitimate
64.247.33.2,75,1,0,1,urls,legitimate
dyndns.info,75,1,0,1,urls,legitimate
cix.co.uk,75,1,0,1,urls,legitimate
reptillie.nl,75,1,0,1,urls,legitimate
uibk.ac.at,75,1,0,1,urls,legitimate
rug.nl,75,1,0,1,urls,legitimate
gruetech.biz,75,1,0,1,urls,legitimate
cheesephone.co.uk,75,1,0,1,urls,legitimate
btipolska.pl,75,1,0,1,urls,legitimate
filternet.nl,75,1,0,1,urls,legitimate
belopia.be,75,1,0,1,urls,legitimate
iblog.dk,75,1,0,1,urls,legitimate
weboptie.nl,75,1,0,1,urls,legitimate
nerd.co.nz,75,1,0,1,urls,legitimate
pandora.be,75,1,0,1,urls,legitimate
atleu.ch,75,1,0,1,urls,legitimate
rien.info,75,1,0,1,urls,legitimate
gcal.ac.uk,75,1,0,1,urls,legitimate
craziness.us,75,1,0,1,urls,legitimate
djh.dk,75,1,0,1,urls,legitimate
bo.gs,75,1,0,1,urls,legitimate
x3ja.co.uk,75,1,0,1,urls,legitimate
dirtbike.ws,75,1,0,1,urls,legitimate
heffer.co.uk,75,1,0,1,urls,legitimate
speechless.nu,75,1,0,1,urls,legitimate
mark.ac,75,1,0,1,urls,legitimate
aiesec.ws,75,1,0,1,urls,legitimate
ukpoliticsmisc.org.uk,75,1,0,1,urls,legitimate
sfu.ca,75,1,0,1,urls,legitimate
visiontech.ltd.uk,75,1,0,1,urls,legitimate
weblog.com.ar,75,1,0,1,urls,legitimate
japadventure.be,75,1,0,1,urls,legitimate
euph.dk,75,1,0,1,urls,legitimate
217.160.137.66,75,1,0,1,urls,legitimate
blo.gs,75,1,0,1,"from, urls",legitimate
slaatje.nl,75,1,0,1,urls,legitimate
storyal.de,75,1,0,1,urls,legitimate
vidman.ca,75,1,0,1,urls,legitimate
vazdot.info,75,1,0,1,urls,legitimate
xiffy.nl,75,1,0,1,urls,legitimate
mirabilis.ca,75,1,0,1,urls,legitimate
ogre.ca,75,1,0,1,urls,legitimate
neuro.me.uk,75,1,0,1,urls,legitimate
macmagazine.com.br,75,1,0,1,urls,legitimate
netbib.de,75,1,0,1,urls,legitimate
rmit.edu.au,75,1,0,1,urls,legitimate
2best.nl,75,1,0,1,urls,legitimate
dotnetremoting.cc,75,1,0,1,urls,legitimate
carrie.cc,75,1,0,1,urls,legitimate
202.36.170.13,75,1,0,1,urls,legitimate
sepi.be,75,1,0,1,urls,legitimate
indise.co.uk,75,1,0,1,urls,legitimate
fratermd.co.uk,75,1,0,1,urls,legitimate
ejth.de,75,1,0,1,urls,legitimate
jimmyhat.nl,75,1,0,1,urls,legitimate
quebecurbain.qc.ca,75,1,0,1,urls,legitimate
2balles.cc,75,1,0,1,urls,legitimate
planet.nl,75,1,0,1,urls,legitimate
hellomate.info,75,1,0,1,urls,legitimate
cult.bg,75,1,0,1,urls,legitimate
tallack.name,75,1,0,1,urls,legitimate
karlsson.at,75,1,0,1,urls,legitimate
glitch.nu,75,1,0,1,urls,legitimate
studentbarneveld.nl,75,1,0,1,urls,legitimate
x-sync.co.uk,75,1,0,1,urls,legitimate
bauzon.ph,75,1,0,1,urls,legitimate
domilog.be,75,1,0,1,urls,legitimate
sankey.ca,75,1,0,1,urls,legitimate
prosaic.nu,75,1,0,1,urls,legitimate
talacko.co.uk,75,1,0,1,urls,legitimate
209.41.114.195,75,1,0,1,urls,legitimate
caboose.org.uk,75,1,0,1,urls,legitimate
smarta(s,75,1,0,1,,legitimate
alkoholbedarf.de,75,1,0,1,urls,legitimate
misdruk.nl,75,1,0,1,urls,legitimate
enginesofcreation.ie,75,1,0,1,urls,legitimate
myelin.co.nz,75,1,0,1,urls,legitimate
murphy.name,75,1,0,1,urls,legitimate
virgin-lands.co.uk,75,1,0,1,urls,legitimate
shacknet.nu,75,1,0,1,urls,legitimate
elrado.nl,75,1,0,1,urls,legitimate
wickens.ca,75,1,0,1,urls,legitimate
rocks.net.nz,75,1,0,1,urls,legitimate
66.242.139.28,75,1,0,1,urls,legitimate
bitnet.cx,75,1,0,1,urls,legitimate
peace.us,75,1,0,1,urls,legitimate
garnetknight.ca,75,1,0,1,urls,legitimate
mejlgaard.dk,75,1,0,1,urls,legitimate
zapology.co.uk,75,1,0,1,urls,legitimate
utwente.nl,75,1,0,1,urls,legitimate
ats20.de,75,1,0,1,urls,legitimate
amities.com.ar,75,1,0,1,urls,legitimate
80.71.2.98,75,1,0,1,urls,legitimate
elcipresenelpatio.com.ar,75,1,0,1,urls,legitimate
jodette.com.br,75,1,0,1,urls,legitimate
nea.pp.se,75,1,0,1,urls,legitimate
verbaljam.nl,75,1,0,1,urls,legitimate
chachacha.co.uk,75,1,0,1,urls,legitimate
aozora.nu,75,1,0,1,urls,legitimate
magicx.dk,75,1,0,1,urls,legitimate
woedend.nl,75,1,0,1,urls,legitimate
atmosphere.nl,75,1,0,1,urls,legitimate
tv2fan.dk,75,1,0,1,urls,legitimate
danwalker.ca,75,1,0,1,urls,legitimate
marmalade.ca,75,1,0,1,urls,legitimate
e2anywhere.co.uk,75,1,0,1,urls,legitimate
ricklef-muennich.de,75,1,0,1,urls,legitimate
host.sk,75,1,0,1,urls,legitimate
namreh.be,75,1,0,1,urls,legitimate
zamorim.eti.br,75,1,0,1,urls,legitimate
waterlily.nu,75,1,0,1,urls,legitimate
exmachina.ru,75,1,0,1,urls,legitimate
badlog.nl,75,1,0,1,urls,legitimate
it-c.dk,75,1,0,1,urls,legitimate
fortysomething.ca,75,1,0,1,urls,legitimate
smartass.nu,75,1,0,1,urls,legitimate
doozy.us,75,1,0,1,urls,legitimate
royalty.nu,75,1,0,1,urls,legitimate
unitedsituation.de,75,1,0,1,urls,legitimate
128.32.250.15:8080,75,1,0,1,urls,legitimate
gesternwarnichtheute.de,75,1,0,1,urls,legitimate
sigurdsson.dk,75,1,0,1,urls,legitimate
no-information.de,75,1,0,1,urls,legitimate
dennis.ca,75,1,0,1,urls,legitimate
stealth.net.nz,75,1,0,1,urls,legitimate
nelson.org.nz,75,1,0,1,urls,legitimate
indomitable.nu,75,1,0,1,urls,legitimate
lefebvre.us,75,1,0,1,urls,legitimate
klak-christen-und-juden.de,75,1,0,1,urls,legitimate
neilturner.me.uk,75,1,0,1,urls,legitimate
66.46.177.46,75,1,0,1,urls,legitimate
195.18.180.131,75,1,0,1,urls,legitimate
area.com.mx,75,1,0,1,urls,legitimate
iamsparticus.co.uk,75,1,0,1,urls,legitimate
aotc.info,75,1,0,1,urls,legitimate
eastwest.nu,75,1,0,1,urls,legitimate
64.21.177.56,75,1,0,1,urls,legitimate
if.com.au,75,1,0,1,urls,legitimate
ufc.br,75,1,0,1,urls,legitimate
mantellini.it,75,1,0,1,urls,legitimate
chillen.nu,75,1,0,1,urls,legitimate
213.46.88.37,75,1,0,1,urls,legitimate
tripod.ca,75,1,0,1,urls,legitimate
216.46.16.206,75,1,0,1,urls,legitimate
jenandtonic.ca,75,1,0,1,urls,legitimate
thegate.ca,75,1,0,1,urls,legitimate
vierck.us,75,1,0,1,urls,legitimate
polskaya.be,75,1,0,1,urls,legitimate
verpixelt.de,75,1,0,1,urls,legitimate
216.218.186.89,75,1,0,1,urls,legitimate
bunsen.tv,75,1,0,1,urls,legitimate
classy.dk,75,1,0,1,urls,legitimate
cubicledweller.ca,75,1,0,1,urls,legitimate
lumma.de,75,1,0,1,urls,legitimate
projetossi.com.br,75,1,0,1,urls,legitimate
matotuonda.com.ar,75,1,0,1,urls,legitimate
timmorgan.info,75,1,0,1,urls,legitimate
icbd.co.uk,75,1,0,1,urls,legitimate
saalmann.de,75,1,0,1,urls,legitimate
dave-smith.co.uk,75,1,0,1,urls,legitimate
ctrl-x.nl,75,1,0,1,urls,legitimate
falseazure.co.uk,75,1,0,1,urls,legitimate
ig.com.br,75,1,0,1,urls,legitimate
weblogs.co.kr,75,1,0,1,urls,legitimate
door.nu,75,1,0,1,urls,legitimate
sunlog.ch,75,1,0,1,urls,legitimate
intelligent.com.br,75,1,0,1,urls,legitimate
crackwhore.dk,75,1,0,1,urls,legitimate
kreatic.de,75,1,0,1,urls,legitimate
caiocesar.cc,75,1,0,1,urls,legitimate
joelhasso.com.br,75,1,0,1,urls,legitimate
xs4all.nl,75,1,0,1,urls,legitimate
portugalmail.pt,75,1,0,1,urls,legitimate
munki.co.kr,75,1,0,1,urls,legitimate
europarl.eu.int,75,1,0,1,urls,legitimate
www.cauce.org),75,1,0,1,,legitimate
tribute.ca,75,1,0,1,"from, urls",legitimate
enprimeur.ca,75,1,0,1,urls,legitimate
www.tribut=,75,1,0,1,urls,legitimate
www.tribu=,75,1,0,1,urls,legitimate
www.tribute=,75,1,0,1,urls,legitimate
www.tribute.c=,75,1,0,1,urls,legitimate
billykemp.org.uk,75,1,0,1,urls,legitimate
www.techtarget.com),75,2,0,2,,legitimate
pbj.cz,75,1,0,1,urls,legitimate
64.78.49.204,75,1,0,1,urls,legitimate
www.lincproject.org),75,1,0,1,,legitimate
www.tamil.net),75,1,0,1,,legitimate
www.list.org).,75,1,0,1,,legitimate
