domain,legitimacy_score,total_occurrences,in_spam,in_ham,sources,category
inkgrrl.com,80,1,0,1,urls,legitimate
alanadevich.com,80,1,0,1,urls,legitimate
distantmelody.com,80,1,0,1,urls,legitimate
lockhartsteele.com,80,1,0,1,urls,legitimate
e-bongo.net,80,1,0,1,urls,legitimate
heartwhispers.com,80,1,0,1,urls,legitimate
morethanokay.com,80,1,0,1,urls,legitimate
holidian.com,80,1,0,1,urls,legitimate
painted-turtle.com,80,1,0,1,urls,legitimate
metalfeather.net,80,1,0,1,urls,legitimate
shilohbucher.com,80,1,0,1,urls,legitimate
bdragon.com,80,1,0,1,urls,legitimate
tds.net,80,1,0,1,urls,legitimate
brettneilson.com,80,1,0,1,urls,legitimate
chrisbarrus.com,80,1,0,1,urls,legitimate
hansv.com,80,1,0,1,urls,legitimate
tangentorange.com,80,1,0,1,urls,legitimate
rbgilbert.com,80,1,0,1,urls,legitimate
crispytomato.net,80,1,0,1,urls,legitimate
destination-theory.net,80,1,0,1,urls,legitimate
ravernurse.com,80,1,0,1,urls,legitimate
npotoday.com,80,1,0,1,urls,legitimate
chocolateorange.com,80,1,0,1,urls,legitimate
sfsw.net,80,1,0,1,urls,legitimate
r-win.com,80,1,0,1,urls,legitimate
thauvin.net,80,1,0,1,urls,legitimate
kissles.net,80,1,0,1,urls,legitimate
aslplz.com,80,1,0,1,urls,legitimate
etceterate.com,80,1,0,1,urls,legitimate
gingerblue.com,80,1,0,1,urls,legitimate
negativesmart.com,80,1,0,1,urls,legitimate
jadedturtle.com,80,1,0,1,urls,legitimate
luvlr.com,80,1,0,1,urls,legitimate
hoder.com,80,1,0,1,urls,legitimate
myeverchangingmoods.com,80,1,0,1,urls,legitimate
voznuestra.com,80,1,0,1,urls,legitimate
beblogging.com,80,1,0,1,urls,legitimate
nedia.net,80,1,0,1,urls,legitimate
skaines.com,80,1,0,1,urls,legitimate
lennyandlou.com,80,1,0,1,urls,legitimate
bruner.net,80,1,0,1,urls,legitimate
jefflink.net,80,1,0,1,urls,legitimate
russianlegs.com,80,1,0,1,urls,legitimate
enmity.com,80,1,0,1,urls,legitimate
saybajomba.net,80,1,0,1,urls,legitimate
gemllama.net,80,1,0,1,urls,legitimate
eamonn.com,80,1,0,1,urls,legitimate
youlovethatshit.com,80,1,0,1,urls,legitimate
snellspace.com,80,1,0,1,urls,legitimate
usablehelp.com,80,1,0,1,urls,legitimate
outhere.com,80,1,0,1,urls,legitimate
requiredreading.com,80,1,0,1,,legitimate
tamaranicole.com,80,1,0,1,urls,legitimate
mindjack.com,80,1,0,1,urls,legitimate
counterrevolution.net,80,1,0,1,urls,legitimate
pinkfizz.com,80,1,0,1,urls,legitimate
tastylog.com,80,1,0,1,urls,legitimate
pamelajoy.com,80,1,0,1,urls,legitimate
midnightbliss.net,80,1,0,1,urls,legitimate
levistable.com,80,1,0,1,urls,legitimate
binarymechanic.com,80,1,0,1,urls,legitimate
lastmadangels.com,80,1,0,1,,legitimate
collaxa.com,80,1,0,1,urls,legitimate
empty-handed.com,80,1,0,1,urls,legitimate
frontierbb.com,80,1,0,1,urls,legitimate
planetmofo.com,80,1,0,1,urls,legitimate
nathair.com,80,1,0,1,urls,legitimate
c1sc0.com,80,1,0,1,urls,legitimate
volvomom.com,80,1,0,1,urls,legitimate
spartaneity.com,80,1,0,1,urls,legitimate
techblog.com,80,1,0,1,urls,legitimate
asteph.com,80,1,0,1,urls,legitimate
malukices.com,80,1,0,1,urls,legitimate
bigfrog.net,80,1,0,1,urls,legitimate
biscuitindex.com,80,1,0,1,urls,legitimate
wkenshow.com,80,1,0,1,urls,legitimate
abusable.net,80,1,0,1,urls,legitimate
juliansanchez.com,80,1,0,1,urls,legitimate
chibianime.com,80,1,0,1,urls,legitimate
mistermittens.com,80,1,0,1,urls,legitimate
mikeintosh.com,80,1,0,1,urls,legitimate
pixelsphinx.com,80,1,0,1,urls,legitimate
vaporslave.com,80,1,0,1,urls,legitimate
tunapuff.net,80,1,0,1,urls,legitimate
zorblog.com,80,1,0,1,urls,legitimate
bansheestudios.net,80,1,0,1,urls,legitimate
thymewise.net,80,1,0,1,urls,legitimate
doublecow.com,80,1,0,1,urls,legitimate
marciafeldman.com,80,1,0,1,urls,legitimate
runawaysquirrels.com,80,1,0,1,urls,legitimate
liloia.com,80,1,0,1,urls,legitimate
893studio.com,80,1,0,1,,legitimate
vikingkarwur.com,80,1,0,1,urls,legitimate
mobilemediajapan.com,80,1,0,1,urls,legitimate
fourhman.com,80,1,0,1,urls,legitimate
lura.net,80,1,0,1,urls,legitimate
ability-x.com,80,1,0,1,urls,legitimate
grapesoda.com,80,1,0,1,urls,legitimate
worcel.com,80,1,0,1,urls,legitimate
piratesvsninjas.com,80,1,0,1,urls,legitimate
notfrisco2.com,80,1,0,1,urls,legitimate
nationalmetro.com,80,1,0,1,urls,legitimate
acidpixel.com,80,1,0,1,urls,legitimate
concepthause.com,80,1,0,1,urls,legitimate
ito.com,80,1,0,1,urls,legitimate
acdouglas.com,80,1,0,1,urls,legitimate
netliv.net,80,1,0,1,urls,legitimate
chrisruzin.net,80,1,0,1,urls,legitimate
ataxia.net,80,1,0,1,urls,legitimate
blogdriverswaltz.com,80,1,0,1,urls,legitimate
geoffrossisfamous.com,80,1,0,1,urls,legitimate
snappishproductions.com,80,1,0,1,urls,legitimate
veryspoiledgirl.net,80,1,0,1,urls,legitimate
boyink.com,80,1,0,1,urls,legitimate
knitwitology.net,80,1,0,1,urls,legitimate
sluggerotoole.com,80,1,0,1,urls,legitimate
ironicrequiem.com,80,1,0,1,urls,legitimate
thedeadbeat.com,80,1,0,1,urls,legitimate
ars-industria.com,80,1,0,1,urls,legitimate
mikrut.net,80,1,0,1,urls,legitimate
fakeplasticme.com,80,1,0,1,urls,legitimate
ravnwood.com,80,1,0,1,urls,legitimate
boiledpudding.com,80,1,0,1,urls,legitimate
binarytoybox.com,80,1,0,1,urls,legitimate
publisys.com,80,1,0,1,urls,legitimate
cobbers.com,80,1,0,1,urls,legitimate
melankolia.net,80,1,0,1,urls,legitimate
soulsink.com,80,1,0,1,urls,legitimate
bryancentral.com,80,1,0,1,urls,legitimate
sakamuyo.net,80,1,0,1,urls,legitimate
painted-secrets.net,80,1,0,1,urls,legitimate
tummymonsters.com,80,1,0,1,urls,legitimate
aggrevox.com,80,1,0,1,urls,legitimate
nicedoggie.net,80,1,0,1,urls,legitimate
nedrichards.com,80,1,0,1,urls,legitimate
askjewels.com,80,1,0,1,urls,legitimate
drunkandretired.com,80,1,0,1,urls,legitimate
oasismag.com,80,1,0,1,urls,legitimate
hersam.com,80,1,0,1,urls,legitimate
happyretard.com,80,1,0,1,urls,legitimate
arielpayit4ward.com,80,1,0,1,urls,legitimate
jameslandrith.com,80,1,0,1,urls,legitimate
evilbret.com,80,1,0,1,urls,legitimate
rhzine.com,80,1,0,1,urls,legitimate
meta4creations.com,80,1,0,1,urls,legitimate
like-whoa.net,80,1,0,1,urls,legitimate
leeheidel.com,80,1,0,1,urls,legitimate
santabarbarasurfing.com,80,1,0,1,,legitimate
e-church.com,80,1,0,1,urls,legitimate
verybigdesign.com,80,1,0,1,urls,legitimate
tunehappy.com,80,1,0,1,urls,legitimate
grillboy.net,80,1,0,1,urls,legitimate
fobiopatel.com,80,1,0,1,urls,legitimate
pcmike.com,80,1,0,1,urls,legitimate
pycs.net,80,1,0,1,urls,legitimate
boechat.com,80,1,0,1,urls,legitimate
briankaneonline.com,80,1,0,1,urls,legitimate
cephas.net,80,1,0,1,urls,legitimate
etches-johnson.com,80,1,0,1,urls,legitimate
fultonchaindesign.com,80,1,0,1,urls,legitimate
theworldatemyskull.com,80,1,0,1,urls,legitimate
tienneti.com,80,1,0,1,urls,legitimate
gossettmedia.com,80,1,0,1,urls,legitimate
danspages.com,80,1,0,1,urls,legitimate
agentr.net,80,1,0,1,urls,legitimate
littlebastard.net,80,1,0,1,urls,legitimate
zer01.net,80,1,0,1,urls,legitimate
reinvention.net,80,1,0,1,urls,legitimate
crazytracy.com,80,1,0,1,urls,legitimate
jgumby.com,80,1,0,1,urls,legitimate
rantworks.com,80,1,0,1,urls,legitimate
bobupndown.com,80,1,0,1,urls,legitimate
minusval2000.com,80,1,0,1,urls,legitimate
cyberfrost.net,80,1,0,1,urls,legitimate
radiopossibility.com,80,1,0,1,urls,legitimate
martinlittle.com,80,1,0,1,urls,legitimate
citycynic.com,80,1,0,1,urls,legitimate
keanuvision.com,80,1,0,1,urls,legitimate
horologium.net,80,1,0,1,urls,legitimate
whostolethetarts.com,80,1,0,1,urls,legitimate
wayneklick.com,80,1,0,1,urls,legitimate
forbiddenscience.com,80,1,0,1,urls,legitimate
blogonblog.com,80,1,0,1,urls,legitimate
rklau.com,80,1,0,1,urls,legitimate
journalish.com,80,1,0,1,urls,legitimate
womanchild.com,80,1,0,1,urls,legitimate
601am.com,80,1,0,1,,legitimate
feralheart.com,80,1,0,1,urls,legitimate
broadscapeventures.com,80,1,0,1,urls,legitimate
ericvessels.com,80,1,0,1,urls,legitimate
gbarto.com,80,1,0,1,urls,legitimate
gubbins.net,80,1,0,1,urls,legitimate
synthetickiss.com,80,1,0,1,urls,legitimate
bizzaps.com,80,1,0,1,urls,legitimate
unbillablehours.com,80,1,0,1,urls,legitimate
moveablebeast.com,80,1,0,1,urls,legitimate
thedeuceonline.com,80,1,0,1,urls,legitimate
fallingamongbandits.com,80,1,0,1,urls,legitimate
onestarrynight.com,80,1,0,1,urls,legitimate
digitaljaz.com,80,1,0,1,urls,legitimate
quimp.com,80,1,0,1,urls,legitimate
wessalmon.com,80,1,0,1,urls,legitimate
laze.net,80,1,0,1,urls,legitimate
candlestar.net,80,1,0,1,urls,legitimate
vibracom.com,80,1,0,1,urls,legitimate
synearth.net,80,1,0,1,urls,legitimate
surfmind.com,80,1,0,1,urls,legitimate
straybulletins.com,80,1,0,1,urls,legitimate
tznet.com,80,1,0,1,urls,legitimate
heldincontempt.com,80,1,0,1,urls,legitimate
heelwing.com,80,1,0,1,urls,legitimate
diaryland.com,80,1,0,1,urls,legitimate
gerstein.net,80,1,0,1,urls,legitimate
wanderersweblog.com,80,1,0,1,urls,legitimate
randomwalks.com,80,1,0,1,urls,legitimate
thedoctorswife.net,80,1,0,1,urls,legitimate
jason-montgomery.com,80,1,0,1,urls,legitimate
exhilarateddespair.com,80,1,0,1,urls,legitimate
halavais.net,80,1,0,1,urls,legitimate
rubyan.com,80,1,0,1,urls,legitimate
talkabluestreak.com,80,1,0,1,urls,legitimate
thekiwi.com,80,1,0,1,urls,legitimate
lifecourse.com,80,1,0,1,urls,legitimate
cockeyedabsurdist.com,80,1,0,1,urls,legitimate
razzz.net,80,1,0,1,urls,legitimate
alargehead.com,80,1,0,1,urls,legitimate
tripledoubleyou.com,80,1,0,1,urls,legitimate
coonvalleytel.com,80,1,0,1,urls,legitimate
houseofhackers.com,80,1,0,1,urls,legitimate
ismckenzie.com,80,1,0,1,urls,legitimate
samff.com,80,1,0,1,urls,legitimate
erumpent.com,80,1,0,1,,legitimate
oliverwillis.com,80,1,0,1,urls,legitimate
iriggs.com,80,1,0,1,urls,legitimate
sixdifferentways.com,80,1,0,1,urls,legitimate
quinnmacdonald.com,80,1,0,1,urls,legitimate
whybark.com,80,1,0,1,urls,legitimate
almost-zen.com,80,1,0,1,urls,legitimate
sytes.net,80,1,0,1,urls,legitimate
shweepa.net,80,1,0,1,urls,legitimate
tobeytulsa.com,80,1,0,1,urls,legitimate
joshharvey.com,80,1,0,1,urls,legitimate
spotthelooney.net,80,1,0,1,urls,legitimate
electricpapyrus.net,80,1,0,1,urls,legitimate
mikebrowne.com,80,1,0,1,urls,legitimate
curry.com,80,1,0,1,urls,legitimate
praytothemachine.com,80,1,0,1,urls,legitimate
lilstarmel.com,80,1,0,1,urls,legitimate
greeblie.com,80,1,0,1,urls,legitimate
e-popp.com,80,1,0,1,urls,legitimate
scienceblog.com,80,1,0,1,urls,legitimate
mikegerber.com,80,1,0,1,urls,legitimate
phunkystew.com,80,1,0,1,urls,legitimate
ariped.com,80,1,0,1,urls,legitimate
8bitjoystick.com,80,1,0,1,urls,legitimate
flutteringmoth.com,80,1,0,1,urls,legitimate
cr8ivweb.com,80,1,0,1,urls,legitimate
elearningpost.com,80,1,0,1,urls,legitimate
bigdumptruck.com,80,1,0,1,urls,legitimate
kermisch.com,80,1,0,1,urls,legitimate
travcam.com,80,1,0,1,urls,legitimate
tannock.net,80,1,0,1,urls,legitimate
smallinitiatives.com,80,1,0,1,urls,legitimate
jaybrewer.net,80,1,0,1,urls,legitimate
thehackworths.com,80,1,0,1,urls,legitimate
keekiland.com,80,1,0,1,urls,legitimate
unsavory.com,80,1,0,1,urls,legitimate
fabiangonzalez.com,80,1,0,1,urls,legitimate
joechip.net,80,1,0,1,urls,legitimate
sammydman.com,80,1,0,1,urls,legitimate
codepoetry.net,80,1,0,1,urls,legitimate
chadness.com,80,1,0,1,urls,legitimate
fieldmethods.net,80,1,0,1,urls,legitimate
verture.net,80,1,0,1,urls,legitimate
theludwigs.com,80,1,0,1,urls,legitimate
thiswomanswork.com,80,1,0,1,urls,legitimate
micheldumais.com,80,1,0,1,urls,legitimate
kiplog.com,80,1,0,1,urls,legitimate
dykewrite.com,80,1,0,1,urls,legitimate
andyschest.com,80,1,0,1,urls,legitimate
astarradesigns.com,80,1,0,1,urls,legitimate
ruudsdesign.com,80,1,0,1,urls,legitimate
sandlund.net,80,1,0,1,urls,legitimate
net-hub.com,80,1,0,1,urls,legitimate
fuzzygroup.net,80,1,0,1,urls,legitimate
vanderlipfamily.com,80,1,0,1,urls,legitimate
no-ip.com,80,1,0,1,urls,legitimate
watchingmicrosoftlikeahawk.com,80,1,0,1,urls,legitimate
chona.net,80,1,0,1,urls,legitimate
sagaofages.com,80,1,0,1,urls,legitimate
irateweirdos.com,80,1,0,1,urls,legitimate
noble1.com,80,1,0,1,urls,legitimate
rightho.com,80,1,0,1,urls,legitimate
kevingossett.com,80,1,0,1,urls,legitimate
hypersven.com,80,1,0,1,urls,legitimate
ramblingirl.com,80,1,0,1,urls,legitimate
challenge-my.com,80,1,0,1,urls,legitimate
annessa.net,80,1,0,1,urls,legitimate
alloutofangst.com,80,1,0,1,urls,legitimate
thesentimentalist.com,80,1,0,1,urls,legitimate
badattitudes.com,80,1,0,1,urls,legitimate
ofdnews.com,80,1,0,1,urls,legitimate
monosyllabically.com,80,1,0,1,urls,legitimate
zenhaiku.com,80,1,0,1,urls,legitimate
postpolitics.com,80,1,0,1,urls,legitimate
psychoblogger.com,80,1,0,1,urls,legitimate
tmtm.com,80,1,0,1,urls,legitimate
nivlac.com,80,1,0,1,urls,legitimate
starrysheep.com,80,1,0,1,urls,legitimate
bradbarrish.com,80,1,0,1,urls,legitimate
cassiovega.net,80,1,0,1,urls,legitimate
madjo.net,80,1,0,1,urls,legitimate
randomoddness.com,80,1,0,1,,legitimate
khader.net,80,1,0,1,urls,legitimate
asc-soft.com,80,1,0,1,urls,legitimate
tkey.net,80,1,0,1,urls,legitimate
mikerzz.com,80,1,0,1,urls,legitimate
honyaks.com,80,1,0,1,urls,legitimate
geeknewscentral.com,80,1,0,1,urls,legitimate
ezoons.com,80,1,0,1,urls,legitimate
squidly.com,80,1,0,1,urls,legitimate
shmoozenet.com,80,1,0,1,urls,legitimate
nondailygibberish.com,80,1,0,1,urls,legitimate
love-always.net,80,1,0,1,urls,legitimate
house8.net,80,1,0,1,urls,legitimate
birdherder.com,80,1,0,1,urls,legitimate
bagleyfamiliar.com,80,1,0,1,urls,legitimate
semaphoria.com,80,1,0,1,urls,legitimate
kevinpierpont.com,80,1,0,1,urls,legitimate
hencio.com,80,1,0,1,urls,legitimate
jwampler.com,80,1,0,1,urls,legitimate
aarondot.com,80,1,0,1,urls,legitimate
jerrybrito.com,80,1,0,1,urls,legitimate
barnesplace.com,80,1,0,1,urls,legitimate
nstop.com,80,1,0,1,urls,legitimate
amanita.net,80,1,0,1,urls,legitimate
marcandvic.com,80,1,0,1,urls,legitimate
locateinc.com,80,1,0,1,urls,legitimate
fragmentized.com,80,1,0,1,urls,legitimate
joshua.com,80,1,0,1,urls,legitimate
explodingcigar.com,80,1,0,1,urls,legitimate
digitalmediatree.com,80,1,0,1,urls,legitimate
tripleoptix.com,80,1,0,1,urls,legitimate
pixiechild.com,80,1,0,1,urls,legitimate
badassgeek.com,80,1,0,1,urls,legitimate
toddbreer.com,80,1,0,1,urls,legitimate
roelenmichal.com,80,1,0,1,urls,legitimate
likeablindman.com,80,1,0,1,urls,legitimate
mydigitalself.net,80,1,0,1,urls,legitimate
blush-design.net,80,1,0,1,urls,legitimate
everydaylies.com,80,1,0,1,urls,legitimate
thewormbook.com,80,1,0,1,urls,legitimate
wedgieonline.com,80,1,0,1,urls,legitimate
talkingcrow.com,80,1,0,1,urls,legitimate
killuglyradio.com,80,1,0,1,urls,legitimate
daynah.net,80,1,0,1,urls,legitimate
pcs-sc.com,80,1,0,1,urls,legitimate
heyjo.com,80,1,0,1,urls,legitimate
burkeandwells.com,80,1,0,1,urls,legitimate
craptastic.com,80,1,0,1,urls,legitimate
sweet-apathy.net,80,1,0,1,urls,legitimate
nicelytoasted.net,80,1,0,1,urls,legitimate
esoterically.net,80,1,0,1,urls,legitimate
mninter.net,80,1,0,1,urls,legitimate
latribuduverbe.com,80,1,0,1,urls,legitimate
nakedboymoving.com,80,1,0,1,urls,legitimate
prettyposies.com,80,1,0,1,urls,legitimate
hatano-es.com,80,1,0,1,urls,legitimate
usmontesa.com,80,1,0,1,urls,legitimate
bitchery.net,80,1,0,1,urls,legitimate
delijst.net,80,1,0,1,urls,legitimate
blognewsnetwork.com,80,1,0,1,urls,legitimate
spoomph.com,80,1,0,1,urls,legitimate
ravensblood.net,80,1,0,1,urls,legitimate
sevitz.com,80,1,0,1,urls,legitimate
citistates.com,80,1,0,1,urls,legitimate
collisiondetection.net,80,1,0,1,urls,legitimate
kevinsblog.com,80,1,0,1,urls,legitimate
concatenum.com,80,1,0,1,urls,legitimate
projectultraviolet.com,80,1,0,1,urls,legitimate
w8in.com,80,1,0,1,urls,legitimate
patrickweb.com,80,1,0,1,urls,legitimate
rawbrick.net,80,1,0,1,urls,legitimate
halmacomber.com,80,1,0,1,urls,legitimate
bloggingnetwork.com,80,1,0,1,urls,legitimate
binaryslaves.com,80,1,0,1,urls,legitimate
latertater.com,80,1,0,1,urls,legitimate
monblogue.com,80,1,0,1,urls,legitimate
blogalia.com,80,1,0,1,urls,legitimate
bootblog.com,80,1,0,1,urls,legitimate
cadewhitbourn.com,80,1,0,1,urls,legitimate
fivefootfour.com,80,1,0,1,urls,legitimate
bambinoscurse.com,80,1,0,1,urls,legitimate
chargedparticle.com,80,1,0,1,urls,legitimate
news-portal.com,80,1,0,1,urls,legitimate
hauserreport.com,80,1,0,1,urls,legitimate
linkmeister.com,80,1,0,1,urls,legitimate
j-mo.com,80,1,0,1,urls,legitimate
fiveandtwenty.com,80,1,0,1,urls,legitimate
zenflea.com,80,1,0,1,urls,legitimate
contrasts.net,80,1,0,1,urls,legitimate
sabren.com,80,1,0,1,urls,legitimate
lizzamayhem.com,80,1,0,1,urls,legitimate
chunshek.com,80,1,0,1,urls,legitimate
justcuzblog.com,80,1,0,1,urls,legitimate
jess3.com,80,1,0,1,urls,legitimate
soulbreaking.com,80,1,0,1,urls,legitimate
planetshwoop.com,80,1,0,1,urls,legitimate
mizjenna.com,80,1,0,1,urls,legitimate
unmade.com,80,1,0,1,urls,legitimate
kingprimate.com,80,1,0,1,urls,legitimate
creativechicks.com,80,1,0,1,urls,legitimate
ineedmorecowbell.com,80,1,0,1,urls,legitimate
tensdomain.com,80,1,0,1,urls,legitimate
jumpingmonkeys.com,80,1,0,1,urls,legitimate
supernovajuice.com,80,1,0,1,urls,legitimate
schoolblogs.com,80,1,0,1,urls,legitimate
blakecam.com,80,1,0,1,urls,legitimate
cymok.com,80,1,0,1,urls,legitimate
wayneolson.com,80,1,0,1,urls,legitimate
coolstop.com,80,1,0,1,urls,legitimate
gessaman.com,80,1,0,1,urls,legitimate
wordlab.com,80,1,0,1,urls,legitimate
indiboi.com,80,1,0,1,urls,legitimate
pinetree-tech.com,80,1,0,1,urls,legitimate
surreally.net,80,1,0,1,urls,legitimate
foolishness.net,80,1,0,1,urls,legitimate
hockeybird.com,80,1,0,1,urls,legitimate
bernieweb.net,80,1,0,1,urls,legitimate
techie-web.com,80,1,0,1,urls,legitimate
girlsinthebag.com,80,1,0,1,urls,legitimate
goingbridal.com,80,1,0,1,urls,legitimate
aquimismo.com,80,1,0,1,urls,legitimate
01001010.net,80,1,0,1,urls,legitimate
evolvingtype.com,80,1,0,1,urls,legitimate
grandemesa.com,80,1,0,1,urls,legitimate
kwsnet.com,80,1,0,1,urls,legitimate
crummy.com,80,1,0,1,urls,legitimate
maccritic.com,80,1,0,1,urls,legitimate
eppsnet.com,80,1,0,1,urls,legitimate
felinefollies.com,80,1,0,1,urls,legitimate
c0me-on.net,80,1,0,1,urls,legitimate
galactec.com,80,1,0,1,urls,legitimate
stutarded.com,80,1,0,1,urls,legitimate
starshine.net,80,1,0,1,urls,legitimate
nohair.net,80,1,0,1,urls,legitimate
jogin.com,80,1,0,1,urls,legitimate
heartmathreport.com,80,1,0,1,urls,legitimate
antwon.com,80,1,0,1,urls,legitimate
cyoes.com,80,1,0,1,urls,legitimate
mellenheads.net,80,1,0,1,urls,legitimate
thevisualrecord.com,80,1,0,1,urls,legitimate
nemlu.com,80,1,0,1,urls,legitimate
expiredpineapple.com,80,1,0,1,urls,legitimate
mussington.com,80,1,0,1,urls,legitimate
boevenbende.com,80,1,0,1,urls,legitimate
sunpig.com,80,1,0,1,urls,legitimate
madelah.com,80,1,0,1,urls,legitimate
hfienberg.com,80,1,0,1,urls,legitimate
ashidome.com,80,1,0,1,urls,legitimate
maudmac.com,80,1,0,1,urls,legitimate
christianheadlines.com,80,1,0,1,urls,legitimate
50minutehour.net,80,1,0,1,urls,legitimate
cloudcomplex.com,80,1,0,1,urls,legitimate
patrickville.com,80,1,0,1,urls,legitimate
clientandserver.com,80,1,0,1,urls,legitimate
saltwatersound.com,80,1,0,1,urls,legitimate
dodoskido.com,80,1,0,1,urls,legitimate
california-cutie.com,80,1,0,1,urls,legitimate
cruellittleman.com,80,1,0,1,urls,legitimate
ineffectual.net,80,1,0,1,urls,legitimate
delia2d.com,80,1,0,1,urls,legitimate
csof.net,80,1,0,1,urls,legitimate
serenity-quest.com,80,1,0,1,urls,legitimate
daveroberts.com,80,1,0,1,urls,legitimate
masakasgift.com,80,1,0,1,urls,legitimate
spittingllamas.com,80,1,0,1,urls,legitimate
patchmonkey.net,80,1,0,1,urls,legitimate
christulino.com,80,1,0,1,urls,legitimate
bluemag.com,80,1,0,1,urls,legitimate
osse.com,80,1,0,1,urls,legitimate
bonni.net,80,1,0,1,urls,legitimate
thrustlabs.com,80,1,0,1,urls,legitimate
cindisullivan.com,80,1,0,1,urls,legitimate
greenplastic.net,80,1,0,1,urls,legitimate
e-dennis.net,80,1,0,1,urls,legitimate
beautiful-lie.net,80,1,0,1,urls,legitimate
robertkbrown.com,80,1,0,1,urls,legitimate
spleenville.com,80,1,0,1,urls,legitimate
flockmeal.com,80,1,0,1,urls,legitimate
challishodge.com,80,1,0,1,urls,legitimate
illovich.com,80,1,0,1,urls,legitimate
paisleycat.com,80,1,0,1,urls,legitimate
jennicide.net,80,1,0,1,urls,legitimate
valloq.com,80,1,0,1,urls,legitimate
helsby.net,80,1,0,1,urls,legitimate
recycled-thoughts.com,80,1,0,1,urls,legitimate
globurban.com,80,1,0,1,urls,legitimate
syntheticlife.com,80,1,0,1,urls,legitimate
interney.net,80,1,0,1,urls,legitimate
dalekeiger.com,80,1,0,1,urls,legitimate
dixiblog.com,80,1,0,1,urls,legitimate
mizdos.com,80,1,0,1,urls,legitimate
antispinward.com,80,1,0,1,urls,legitimate
vkimball.com,80,1,0,1,urls,legitimate
scrappleface.com,80,1,0,1,urls,legitimate
jaceherring.com,80,1,0,1,urls,legitimate
saltedwound.com,80,1,0,1,urls,legitimate
me3dia.com,80,1,0,1,urls,legitimate
webslice.com,80,1,0,1,urls,legitimate
verberweb.com,80,1,0,1,urls,legitimate
qlinks.net,80,1,0,1,urls,legitimate
theward.net,80,1,0,1,urls,legitimate
capndesign.com,80,1,0,1,urls,legitimate
nurbn.com,80,1,0,1,urls,legitimate
realityworldtv.com,80,1,0,1,urls,legitimate
picturefish.com,80,1,0,1,urls,legitimate
rooydad.com,80,1,0,1,urls,legitimate
saucyspot.com,80,1,0,1,urls,legitimate
sothenisaid.com,80,1,0,1,urls,legitimate
hipessentials.com,80,1,0,1,urls,legitimate
straydogstrut.com,80,1,0,1,urls,legitimate
webraw.com,80,1,0,1,urls,legitimate
homeunix.net,80,1,0,1,urls,legitimate
morethanzerosum.com,80,1,0,1,urls,legitimate
contraversion.com,80,1,0,1,urls,legitimate
project365.com,80,1,0,1,urls,legitimate
thefourthhorseman.com,80,1,0,1,urls,legitimate
tankgreen.com,80,1,0,1,urls,legitimate
minid.net,80,1,0,1,urls,legitimate
bergman.com,80,1,0,1,urls,legitimate
struat.com,80,1,0,1,urls,legitimate
cruftbox.com,80,1,0,1,urls,legitimate
excessbloggage.com,80,1,0,1,urls,legitimate
blogwidow.com,80,1,0,1,urls,legitimate
jaceonline.com,80,1,0,1,urls,legitimate
loftesness.com,80,1,0,1,urls,legitimate
guerrillamovements.com,80,1,0,1,urls,legitimate
